ID,X_original,Y_original,Elevation,Z_not_corrected_elevation,Z,azimuth,dip,polarity,formation,series,id,Dataset,X,Y
4300008570,576363.0,6683132.0,28.0,-26.0,2.0,0,0,1,unit1,Unit1,1,SIAGAS,-2302051.3537638397,6300556.102585475
4300008570,576363.0,6683132.0,28.0,-70.0,-42.0,0,0,1,unit2,Unit2,2,SIAGAS,-2302051.3537638397,6300556.102585475
4300008570,576363.0,6683132.0,28.0,-91.0,-63.0,0,0,1,unit3,Unit3,3,SIAGAS,-2302051.3537638397,6300556.102585475
4300025396,587283.0,6694846.0,4.0,-27.0,-23.0,0,0,1,unit1,Unit1,1,SIAGAS,-2297105.02304743,6315787.583421031
4300025396,587283.0,6694846.0,4.0,-60.0,-56.0,0,0,1,unit2,Unit2,2,SIAGAS,-2297105.02304743,6315787.583421031
4300025396,587283.0,6694846.0,4.0,-86.0,-82.0,0,0,1,unit3,Unit3,3,SIAGAS,-2297105.02304743,6315787.583421031
4300020526,601315.0,6726985.0,6.79,-22.0,-15.21,0,0,1,unit1,Unit1,1,SIAGAS,-2297970.240493816,6350845.588837347
4300020526,601315.0,6726985.0,6.79,-55.0,-48.21,0,0,1,unit2,Unit2,2,SIAGAS,-2297970.240493816,6350845.588837347
4300021805,615509.0,6743521.0,2.0,-20.0,-18.0,0,0,1,unit1,Unit1,1,SIAGAS,-2292094.5233407617,6371830.938010933
4300021805,615509.0,6743521.0,2.0,-88.0,-86.0,0,0,1,unit2,Unit2,2,SIAGAS,-2292094.5233407617,6371830.938010933
4300021805,615509.0,6743521.0,2.0,-90.0,-88.0,0,0,1,unit3,Unit3,3,SIAGAS,-2292094.5233407617,6371830.938010933
4300020530,565115.0,6687060.0,12.48,-30.0,-17.52,0,0,1,unit1,Unit1,1,SIAGAS,-2313905.548284545,6299362.4693648955
4300020530,565115.0,6687060.0,12.48,-62.0,-49.52,0,0,1,unit2,Unit2,2,SIAGAS,-2313905.548284545,6299362.4693648955
4300020530*,565115.0,6687060.0,12.48,-88.0,-75.52,0,0,1,unit3,Unit3,3,SIAGAS,-2313905.548284545,6299362.4693648955
4300025120,580441.0,6675221.0,11.0,-35.0,-24.0,0,0,1,unit1,Unit1,1,SIAGAS,-2295012.097539673,6295109.738953607
4300025120,580441.0,6675221.0,11.0,-65.0,-54.0,0,0,1,unit2,Unit2,2,SIAGAS,-2295012.097539673,6295109.738953607
4300025120,580441.0,6675221.0,11.0,-90.0,-79.0,0,0,1,unit3,Unit3,3,SIAGAS,-2295012.097539673,6295109.738953607
4300017379,580370.0,6678111.0,4.0,-10.0,-6.0,0,0,1,unit1,Unit1,1,SIAGAS,-2296297.8121689837,6297698.962561559
4300017379,580370.0,6678111.0,4.0,-68.0,-64.0,0,0,1,unit2,Unit2,2,SIAGAS,-2296297.8121689837,6297698.962561559
4300017379*,580370.0,6678111.0,4.0,-91.0,-87.0,0,0,1,unit3,Unit3,3,SIAGAS,-2296297.8121689837,6297698.962561559
4300017378,580160.0,6677209.0,5.0,-10.0,-5.0,0,0,1,unit1,Unit1,1,SIAGAS,-2296106.935132171,6296792.723102687
4300017378,580160.0,6677209.0,5.0,-66.0,-61.0,0,0,1,unit2,Unit2,2,SIAGAS,-2296106.935132171,6296792.723102687
4300017378,580160.0,6677209.0,5.0,-76.0,-71.0,0,0,1,unit3,Unit3,3,SIAGAS,-2296106.935132171,6296792.723102687
4300024092,587375.0,6694839.0,5.0,-55.0,-50.0,0,0,1,unit2,Unit2,2,SIAGAS,-2297018.6844031904,6315820.120146601
4300024092,587375.0,6694839.0,5.0,-74.0,-69.0,0,0,1,unit3,Unit3,3,SIAGAS,-2297018.6844031904,6315820.120146601
4300025395,571618.0,6693335.0,22.0,-14.0,8.0,0,0,1,unit1,Unit1,1,SIAGAS,-2310663.758337869,6307797.837284651
4300025395,571618.0,6693335.0,22.0,-40.0,-18.0,0,0,1,unit2,Unit2,2,SIAGAS,-2310663.758337869,6307797.837284651
4300025395,571618.0,6693335.0,22.0,-74.0,-52.0,0,0,1,unit3,Unit3,3,SIAGAS,-2310663.758337869,6307797.837284651
4300025399,572631.0,6692325.0,17.0,-66.0,-49.0,0,0,1,unit2,Unit2,2,SIAGAS,-2309318.8241052423,6307310.578718887
4300025399,572631.0,6692325.0,17.0,-96.0,-79.0,0,0,1,unit3,Unit3,3,SIAGAS,-2309318.8241052423,6307310.578718887
4300027322,574470.0,6683939.0,4.75,-12.0,-7.25,0,0,1,unit1,Unit1,1,SIAGAS,-2304108.0473419246,6300487.4766001385
4300027322,574470.0,6683939.0,4.75,-60.0,-55.25,0,0,1,unit2,Unit2,2,SIAGAS,-2304108.0473419246,6300487.4766001385
4300027322,574470.0,6683939.0,4.75,-90.0,-85.25,0,0,1,unit3,Unit3,3,SIAGAS,-2304108.0473419246,6300487.4766001385
4300024731,575374.0,6689580.0,13.0,-20.0,-7.0,0,0,1,unit1,Unit1,1,SIAGAS,-2305672.7347169225,6305982.005735426
4300024731,575374.0,6689580.0,13.0,-70.0,-57.0,0,0,1,unit2,Unit2,2,SIAGAS,-2305672.7347169225,6305982.005735426
4300024731,575374.0,6689580.0,13.0,-90.0,-77.0,0,0,1,unit3,Unit3,3,SIAGAS,-2305672.7347169225,6305982.005735426
4300026471,571577.0,6693560.0,4.0,-6.0,-2.0,0,0,1,unit1,Unit1,1,SIAGAS,-2310796.006066029,6307984.429188002
4300026471,571577.0,6693560.0,4.0,-42.0,-38.0,0,0,1,unit2,Unit2,2,SIAGAS,-2310796.006066029,6307984.429188002
4300026471,571577.0,6693560.0,4.0,-88.0,-84.0,0,0,1,unit3,Unit3,3,SIAGAS,-2310796.006066029,6307984.429188002
4300028406,580269.0,6674273.0,12.0,-14.0,-2.0,0,0,1,unit1,Unit1,1,SIAGAS,-2294767.3403669135,6294177.868830477
4300028406,580269.0,6674273.0,12.0,-30.0,-18.0,0,0,1,unit2,Unit2,2,SIAGAS,-2294767.3403669135,6294177.868830477
4300028406,580269.0,6674273.0,12.0,-66.0,-54.0,0,0,1,unit3,Unit3,3,SIAGAS,-2294767.3403669135,6294177.868830477
4300021194,571635.0,6693336.0,6.0,-21.0,-15.0,0,0,1,unit1,Unit1,1,SIAGAS,-2310648.773723751,6307805.928102887
4300021194,571635.0,6693336.0,6.0,-66.0,-60.0,0,0,1,unit2,Unit2,2,SIAGAS,-2310648.773723751,6307805.928102887
4300021194,571635.0,6693336.0,6.0,-79.0,-73.0,0,0,1,unit3,Unit3,3,SIAGAS,-2310648.773723751,6307805.928102887
4300021746,572687.0,6692868.0,7.0,-23.0,-16.0,0,0,1,unit1,Unit1,1,SIAGAS,-2309497.5525852935,6307826.370469905
4300021746,572687.0,6692868.0,7.0,-66.0,-59.0,0,0,1,unit2,Unit2,2,SIAGAS,-2309497.5525852935,6307826.370469905
4300021746,572687.0,6692868.0,7.0,-69.0,-62.0,0,0,1,unit3,Unit3,3,SIAGAS,-2309497.5525852935,6307826.370469905
4300021899,571887.0,6685830.0,17.0,-29.0,-12.0,0,0,1,unit1,Unit1,1,SIAGAS,-2307248.2114887917,6301109.681655348
4300021899,571887.0,6685830.0,17.0,-75.0,-58.0,0,0,1,unit2,Unit2,2,SIAGAS,-2307248.2114887917,6301109.681655348
4300021899*,571887.0,6685830.0,17.0,-94.0,-77.0,0,0,1,unit3,Unit3,3,SIAGAS,-2307248.2114887917,6301109.681655348
4300021898,573122.0,6698275.0,15.0,-13.0,2.0,0,0,1,unit1,Unit1,1,SIAGAS,-2311388.4056391646,6312910.61561827
4300021898,573122.0,6698275.0,15.0,-57.0,-42.0,0,0,1,unit2,Unit2,2,SIAGAS,-2311388.4056391646,6312910.61561827
4300021898,573122.0,6698275.0,15.0,-65.0,-50.0,0,0,1,unit3,Unit3,3,SIAGAS,-2311388.4056391646,6312910.61561827
4300024094,569962.0,6692251.0,23.0,-31.0,-8.0,0,0,1,unit1,Unit1,1,SIAGAS,-2311706.4858374745,6306115.54380206
4300024094,569962.0,6692251.0,23.0,-70.0,-47.0,0,0,1,unit2,Unit2,2,SIAGAS,-2311706.4858374745,6306115.54380206
4300024094*,569962.0,6692251.0,23.0,-90.0,-67.0,0,0,1,unit3,Unit3,3,SIAGAS,-2311706.4858374745,6306115.54380206
4300021749,568051.0,6685265.0,15.0,-35.0,-20.0,0,0,1,unit1,Unit1,1,SIAGAS,-2310486.028841981,6298976.454103636
4300021749,568051.0,6685265.0,15.0,-68.0,-53.0,0,0,1,unit2,Unit2,2,SIAGAS,-2310486.028841981,6298976.454103636
4300021749*,568051.0,6685265.0,15.0,-84.0,-69.0,0,0,1,unit3,Unit3,3,SIAGAS,-2310486.028841981,6298976.454103636
4300021750,572907.0,6694036.0,6.0,-15.0,-9.0,0,0,1,unit1,Unit1,1,SIAGAS,-2309791.7830018587,6308977.913982747
4300021750,572907.0,6694036.0,6.0,-56.0,-50.0,0,0,1,unit2,Unit2,2,SIAGAS,-2309791.7830018587,6308977.913982747
4300021750,572907.0,6694036.0,6.0,-86.0,-80.0,0,0,1,unit3,Unit3,3,SIAGAS,-2309791.7830018587,6308977.913982747
TG-95,579026.0,6702063.0,1.65,-20.0,-18.35,0,0,1,unit1,Unit1,1,CEP,-2307638.442439974,6318838.847732881
TG-95,579026.0,6702063.0,1.65,-55.0,-53.35,0,0,1,unit2,Unit2,2,CEP,-2307638.442439974,6318838.847732881
TG-95,579026.0,6702063.0,1.65,-75.0,-73.35,0,0,1,unit3,Unit3,3,CEP,-2307638.442439974,6318838.847732881
GT-005-RS,589310.63618722,6694305.94818968,4.2,-333.0,-328.8,130,1,1,unit4,Unit4,4,CEP,-2295039.124824348,6316155.04634082
GT-006-RS,592540.71767812,6705345.91955337,10.05,-208.0,-197.95,90,1,1,unit4,Unit4,4,CEP,-2296777.370323772,6327525.749781359
GT-007-RS,600170.0,6719650.0,18.12,-147.0,-128.88,90,1,1,unit4,Unit4,4,CEP,-2295908.0579601047,6343713.923309741
Dummy point,600170.412,6719650.707,18.12,-147.0,-128.88,60,1,1,unit4,Unit4,4,Dummy point,-2295907.983352408,6343714.73818807
VES1,565597.0,6688811.0,19.6,-32.8,-31.8,0,0,1,unit1,Unit1,1,VES,-2314208.7125075012,6301153.116302156
VES1,565597.0,6688811.0,19.6,-56.4,-55.4,0,0,1,unit2,Unit2,2,VES,-2314208.7125075012,6301153.116302156
VES2,569703.0,6686834.0,15.7,-21.1,-20.1,0,0,1,unit1,Unit1,1,VES,-2309651.8964304677,6301096.616389892
VES2,569703.0,6686834.0,15.7,-100.0,-99.0,0,0,1,unit2,Unit2,2,VES,-2309651.8964304677,6301096.616389892
VES3,571724.0,6685298.0,18.7,-12.8,-11.8,0,0,1,unit1,Unit1,1,VES,-2307171.106742833,6300558.639135981
VES3,571724.0,6685298.0,18.7,-100.0,-99.0,0,0,1,unit2,Unit2,2,VES,-2307171.106742833,6300558.639135981
VES4*,585399.0,6682417.0,15.3,-4.3,-3.3,0,0,1,unit1,Unit1,1,VES,-2293559.784543032,6303726.8711308325
VES4*,585399.0,6682417.0,15.3,-42.7,-41.7,0,0,1,unit2,Unit2,2,VES,-2293559.784543032,6303726.8711308325
VES4*,585399.0,6682417.0,15.3,-83.9,-82.9,0,0,1,unit3,Unit3,3,VES,-2293559.784543032,6303726.8711308325
VES5,580480.0,6681114.0,4.6,-22.9,-21.9,0,0,1,unit1,Unit1,1,VES,-2297467.240952417,6300467.092854822
VES5,580480.0,6681114.0,4.6,-46.7,-45.7,0,0,1,unit2,Unit2,2,VES,-2297467.240952417,6300467.092854822
VES6*,569147.0,6679527.0,12.0,-8.1,-7.1,0,0,1,unit1,Unit1,1,VES,-2307067.7319215205,6294239.249636487
VES6*,569147.0,6679527.0,12.0,-100.0,-99.0,0,0,1,unit2,Unit2,2,VES,-2307067.7319215205,6294239.249636487
VES7,583996.0,6683545.0,3.6,-7.0,-6.0,0,0,1,unit1,Unit1,1,VES,-2295308.047767488,6304156.252893388
VES7,583996.0,6683545.0,3.6,-100.0,-99.0,0,0,1,unit2,Unit2,2,VES,-2295308.047767488,6304156.252893388
VES8*,585399.0,6687435.0,6.1,-1.4,-0.4,0,0,1,unit1,Unit1,1,VES,-2295680.4829804464,6308274.723606183
VES8*,585399.0,6687435.0,6.1,-100.0,-99.0,0,0,1,unit2,Unit2,2,VES,-2295680.4829804464,6308274.723606183
VES9,580480.0,6675250.0,12.8,-19.5,-18.5,0,0,1,unit1,Unit1,1,VES,-2294989.0074655693,6295152.503991638
VES9,580480.0,6675250.0,12.8,-47.1,-46.1,0,0,1,unit2,Unit2,2,VES,-2294989.0074655693,6295152.503991638
VES10*,569147.0,6680059.0,19.5,-8.9,-7.9,0,0,1,unit1,Unit1,1,VES,-2307292.5648367666,6294721.405379191
VES10*,569147.0,6680059.0,19.5,-100.0,-99.0,0,0,1,unit2,Unit2,2,VES,-2307292.5648367666,6294721.405379191
VES11*,564051.0,6683636.0,23.8,-13.0,-12.0,0,0,1,unit1,Unit1,1,VES,-2313422.814841752,6295809.60567159
VES11*,564051.0,6683636.0,23.8,-100.0,-99.0,0,0,1,unit2,Unit2,2,VES,-2313422.814841752,6295809.60567159
VES12*,576502.0,6689206.0,7.0,-8.4,-7.4,0,0,1,unit1,Unit1,1,VES,-2304492.3603032543,6306119.760022318
VES12*,576502.0,6689206.0,7.0,-103.0,-102.0,0,0,1,unit2,Unit2,2,VES,-2304492.3603032543,6306119.760022318
VES13*,575846.0,6682987.0,13.0,-12.5,-11.5,0,0,1,unit1,Unit1,1,VES,-2302458.635241785,6300206.194315035
VES13*,575846.0,6682987.0,13.0,-72.9,-71.9,0,0,1,unit2,Unit2,2,VES,-2302458.635241785,6300206.194315035
VES14,579203.0,6694100.0,8.0,-15.2,-14.2,0,0,1,unit1,Unit1,1,VES,-2304112.7167434273,6311696.722257037
VES14,579203.0,6694100.0,8.0,-61.6,-60.6,0,0,1,unit2,Unit2,2,VES,-2304112.7167434273,6311696.722257037
VES15,581267.0,6692527.0,14.0,-32.7,-31.7,0,0,1,unit1,Unit1,1,VES,-2301577.318945266,6311143.384200261
VES15,581267.0,6692527.0,14.0,-86.3,-85.3,0,0,1,unit2,Unit2,2,VES,-2301577.318945266,6311143.384200261
VES16*,584036.0,6695394.0,4.0,-10.6,-9.6,0,0,1,unit1,Unit1,1,VES,-2300279.3992393715,6314911.998592455
VES16*,584036.0,6695394.0,4.0,-113.0,-112.0,0,0,1,unit2,Unit2,2,VES,-2300279.3992393715,6314911.998592455
VES17*,587556.0,6692975.0,4.0,-15.8,-14.8,0,0,1,unit1,Unit1,1,VES,-2296066.8822538517,6314207.25633694
VES17*,587556.0,6692975.0,4.0,-113.0,-112.0,0,0,1,unit2,Unit2,2,VES,-2296066.8822538517,6314207.25633694
VES18*,586647.0,6690511.0,7.0,-22.4,-21.4,0,0,1,unit1,Unit1,1,VES,-2295849.384635339,6311589.95394976
VES18*,586647.0,6690511.0,7.0,-113.0,-112.0,0,0,1,unit2,Unit2,2,VES,-2295849.384635339,6311589.95394976
VES19*,585889.0,6688452.0,7.0,-5.1,-4.1,0,0,1,unit1,Unit1,1,VES,-2295666.194936989,6309403.521573852
VES19*,585889.0,6688452.0,7.0,-113.0,-112.0,0,0,1,unit2,Unit2,2,VES,-2295666.194936989,6309403.521573852
GT-005-RS,589310.63618722,6694305.94818968,4.2,-344.5,-340.3,130,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2295039.124824348,6316155.04634082
GT-006-RS,592540.71767812,6705345.91955337,10.05,-265.0,-254.95,130,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2296777.370323772,6327525.749781359
GT-007-RS,600170.0,6719650.0,18.12,-178.0,-159.88,130,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2295908.0579601047,6343713.923309741
2TO0001RS,617295.0,6755223.0,29.0,10.0,39.0,125,1,1,pelotas_lower,Pelotas_Basin_Lower,5,BDEP,-2295421.336532004,6383191.347950305
2PS0001RS,548888.0,6661381.0,11.2,-405.0,-393.8,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,BDEP,-2317759.7904015495,6269231.565168316
TG-21,583610.0,6700175.0,9.18,-246.5,-237.32,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2302686.0242660316,6319065.020742776
TG-22,590360.0,6699175.0,9.03,-313.55,-304.52,130,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2296145.8284417936,6321011.386222488
TG-36,567620.0,6690510.0,14.63,-232.15,-217.52,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2313093.2802810236,6303547.889975833
TG-37,582950.0,6694900.0,9.58,-285.75,-276.17,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2301054.8760747937,6314005.319113408
TG-42,581125.0,6706225.0,5.34,-103.0,-97.66,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2307495.039600349,6323497.976473922
TG-54,579161.0,6690631.0,3.88,-301.7,-297.82,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2302684.7189205047,6308534.990576813
TG-59,575080.0,6696920.0,11.45,-151.3,-139.85,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2309041.207247488,6312510.055123324
TG-65,574191.0,6685063.0,9.15,-358.0,-348.85,180,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2304835.9301407044,6301388.256057742
TG-68,560250.0,6676280.0,18.21,-334.1,-315.89,180,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2313758.910806914,6287536.433577272
TG-69,565070.0,6682940.0,8.84,-292.0,-283.16,180,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2312205.14489659,6295609.463460526
TG-71,568930.0,6676420.0,14.0,-376.0,-362.0,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2305951.325772079,6291331.643179366
TG-77,568574.0,6686819.0,13.72,-268.0,-254.28,180,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2310668.778648106,6300605.885755581
TG-93,575394.0,6703501.0,7.67,-17.0,-9.33,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2311537.8773828745,6318607.168803998
TG-94,573190.0,6690240.0,4.83,-89.8,-84.97,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2307931.03897656,6305657.170591229
TG-95,579026.0,6702063.0,1.65,-149.25,-147.6,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2307638.442439974,6318838.847732881
TG-97,584070.0,6696915.0,4.58,-271.0,-266.42,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2300891.38715072,6316304.861757437
TG-98,581081.0,6691809.0,4.98,-288.0,-283.02,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2301442.4522817247,6310414.048212484
TG-99,579937.0,6687461.0,4.86,-366.0,-361.14,180,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2300641.724188046,6305989.946663018
TG-100,577810.0,6694780.0,7.34,-209.0,-201.66,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2305662.583908753,6311724.304313617
TG-117,556269.0,6680956.0,17.1,-380.0,-362.9,180,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2319343.085099006,6290091.885489466
TG-120,574942.0,6675714.0,1.84,-445.0,-443.16,90,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2300204.234863626,6293232.570871304
TG-121,557960.0,6678047.0,21.45,-325.0,-303.55,180,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2316581.1221077233,6288170.083617579
TG-123,556007.0,6676075.0,14.86,-364.0,-349.14,180,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2317517.7380036535,6285557.471196364
TG-126,570683.0,6690402.0,13.93,-340.0,-326.07,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2310271.6167570627,6304744.488470544
TG-176,564250.0,6673500.0,17.16,-436.0,-418.84,180,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2308958.800891128,6286707.370976273
TG-177,570870.0,6681206.0,16.6,-371.65,-355.05,180,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2306215.739665919,6296489.1116759
TG-178,582571.0,6703675.0,2.59,-17.53,-14.94,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2305106.8419728554,6321797.997623456
TG-179,573190.0,6701079.0,12.18,-145.0,-132.82,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2312511.798315567,6315480.640694919
TG-214,554548.0,6678397.0,10.32,-270.0,-259.68,180,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2319821.3606687016,6287045.317833983
TG-221,559916.0,6681040.0,17.07,-300.0,-282.93,180,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2316073.2805336695,6291709.304144145
TG-223,564431.0,6678282.0,19.72,-387.0,-367.28,180,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2310815.7197093186,6291117.828719257
TG-225,572457.0,6677995.0,16.0,-440.0,-424.0,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2303420.4019694426,6294249.6525531085
TG-226,568046.0,6673967.0,15.48,-455.0,-439.52,90,1,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2305715.8192597697,6288734.875634387
TG-227,575023.0,6693419.0,19.4,-169.0,-149.6,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,CEP,-2307613.280256995,6309312.982319988
4300002347,570520.0,6693200.0,12.0,-28.0,-16.0,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,SIAGAS,-2311601.8308227,6307211.450882009
4300002978,590458.0,6727066.0,4.0,-13.0,-9.0,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,SIAGAS,-2307844.256216874,6346330.633300378
4300002979,590320.0,6726786.0,4.0,-20.0,-16.0,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,SIAGAS,-2307850.9935781974,6346018.545799888
4300002980,590204.0,6726311.0,15.0,-13.8,1.2,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,SIAGAS,-2307755.381607167,6345539.025882684
4300002981,590596.0,6727941.0,4.0,-17.0,-13.0,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,SIAGAS,-2308088.976721286,6347181.973934156
4300002982,590616.0,6727931.0,4.0,-16.0,-12.0,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,SIAGAS,-2308066.6243829275,6347181.363221521
4300002983,589879.0,6726841.0,15.0,13.0,28.0,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,SIAGAS,-2308273.9193166764,6345882.018074747
