ID,X_original,Y_original,Elevation,Z_not_corrected_elevation,Z,azimuth,dip,polarity,formation,series,id,Dataset,X,Y
4300024097,573124,6698268,3,-57,-54,0,0,1,unit4,Unit4,4,SIAGAS,573124,6698268
Dummy point,573123.785,6698267.215,3,-57,-54,180,1,1,unit4,Unit4,4,Dummy point,573123.785,6698267.215
4300024097,573124,6698268,3,-65,-62,0,0,1,pelotas_lower,Pelotas_Basin_Lower,5,SIAGAS,573124,6698268
4300024099,571809,6685623,8,-29,-21,0,0,1,unit1,Unit1,1,SIAGAS,571809,6685623
4300024099,571809,6685623,8,-75,-67,0,0,1,unit2,Unit2,2,SIAGAS,571809,6685623
4300024099*,571809,6685623,8,-94,-86,0,0,1,unit3,Unit3,3,SIAGAS,571809,6685623
4300024620,573300,6693300,7,-8,-1,0,0,1,unit1,Unit1,1,SIAGAS,573300,6693300
4300024620,573300,6693300,7,-56,-49,0,0,1,unit2,Unit2,2,SIAGAS,573300,6693300
4300024620,573300,6693300,7,-86,-79,0,0,1,unit3,Unit3,3,SIAGAS,573300,6693300
4300024687,572750,6692800,13,-23,-10,0,0,1,unit1,Unit1,1,SIAGAS,572750,6692800
4300024687,572750,6692800,13,-66,-53,0,0,1,unit2,Unit2,2,SIAGAS,572750,6692800
4300024687,572750,6692800,13,-69,-56,0,0,1,unit3,Unit3,3,SIAGAS,572750,6692800
4300025397,565067,6687022,12.5,-60,-47.5,0,0,1,unit2,Unit2,2,SIAGAS,565067,6687022
4300025397,565067,6687022,12.5,-82,-69.5,0,0,1,unit3,Unit3,3,SIAGAS,565067,6687022
4300008101,615547,6743570,25,-20,5,0,0,1,unit1,Unit1,1,SIAGAS,615547,6743570
4300008102,618432,6747533,27,-19,8,0,0,1,unit1,Unit1,1,SIAGAS,618432,6747533
4300002985,580300,6677925,6,-66,-60,0,0,1,unit2,Unit2,2,SIAGAS,580300,6677925
4300002985,580300,6677925,6,-85,-79,0,0,1,unit3,Unit3,3,SIAGAS,580300,6677925
4300008564,580223,6675672,12,-38,-26,0,0,1,unit1,Unit1,1,SIAGAS,580223,6675672
4300008564,580223,6675672,12,-74,-62,0,0,1,unit2,Unit2,2,SIAGAS,580223,6675672
4300008564,580223,6675672,12,-91,-79,0,0,1,unit3,Unit3,3,SIAGAS,580223,6675672
4300025404,580160,6677209,2,-22,-20,0,0,1,unit1,Unit1,1,SIAGAS,580160,6677209
4300025404,580160,6677209,2,-67,-65,0,0,1,unit2,Unit2,2,SIAGAS,580160,6677209
4300025404*,580160,6677209,2,-100,-98,0,0,1,unit3,Unit3,3,SIAGAS,580160,6677209
4300025405,580190,6675680,13,-10,3,0,0,1,unit1,Unit1,1,SIAGAS,580190,6675680
4300025405,580190,6675680,13,-77,-64,0,0,1,unit2,Unit2,2,SIAGAS,580190,6675680
4300025405,580190,6675680,13,-90,-77,0,0,1,unit3,Unit3,3,SIAGAS,580190,6675680
4300021965,598900,6734245,7,-5,2,0,0,1,unit1,Unit1,1,SIAGAS,598900,6734245
4300021965,598900,6734245,7,-29,-22,0,0,1,unit2,Unit2,2,SIAGAS,598900,6734245
4300021965,598900,6734245,7,-55,-48,0,0,1,unit3,Unit3,3,SIAGAS,598900,6734245
4300008556,592766,6705207,7,-14,-7,0,0,1,unit1,Unit1,1,SIAGAS,592766,6705207
4300008556,592766,6705207,7,-79,-72,0,0,1,unit2,Unit2,2,SIAGAS,592766,6705207
4300020529,590649,6702227,5.68,-40,-34.32,0,0,1,unit1,Unit1,1,SIAGAS,590649,6702227
4300020529,590649,6702227,5.68,-80,-74.32,0,0,1,unit2,Unit2,2,SIAGAS,590649,6702227
